id_unico,valor_real,prediccion_dummy_regressor,error_dummy_regressor,prediccion_regresion_lineal,error_regresion_lineal,prediccion_random_forest,error_random_forest,prediccion_histgradientboosting,error_histgradientboosting
ASOS_207985354,57.25,59.64462439024389,2.394624390243891,61.87584930794682,4.625849307946822,63.86258280051704,6.612582800517039,57.50835987614882,0.2583598761488233
ASOS_207985354,57.25,59.64462439024389,2.394624390243891,58.760646054261784,1.5106460542617839,63.82344622737682,6.57344622737682,57.40462754373691,0.15462754373690757
ASOS_207985354,57.25,59.64462439024389,2.394624390243891,58.543930609805344,1.2939306098053436,63.8241469678277,6.574146967827701,57.38147204554911,0.13147204554910985
ASOS_207985354,57.25,59.64462439024389,2.394624390243891,61.87584930672348,4.625849306723481,64.06173522930717,6.811735229307175,57.404533490195504,0.15453349019550444
ASOS_207985354,57.25,59.64462439024389,2.394624390243891,57.256418413400404,0.006418413400403722,63.687030606270646,6.437030606270646,57.88961510210793,0.6396151021079319
ASOS_210555072,40.5,59.64462439024389,19.14462439024389,44.83909360360171,4.339093603601711,43.643563272880144,3.1435632728801437,37.67818663622408,2.8218133637759166
ASOS_210555072,40.5,59.64462439024389,19.14462439024389,41.72389034991667,1.2238903499166724,42.1701628772581,1.6701628772581003,37.61613693095945,2.883863069040551
ASOS_210555072,40.5,59.64462439024389,19.14462439024389,41.50717490546023,1.0071749054602321,42.1452502182115,1.6452502182115012,37.395516617483395,3.104483382516605
ASOS_210555072,40.5,59.64462439024389,19.14462439024389,44.83909360237838,4.339093602378377,43.53257602630135,3.0325760263013493,37.67818663622408,2.8218133637759166
ASOS_210555072,40.5,59.64462439024389,19.14462439024389,40.21966270905529,0.2803372909447077,41.67221757896484,1.1722175789648404,38.093917917216075,2.406082082783925
ASOS_210555150,40.5,59.64462439024389,19.14462439024389,43.55790365349716,3.0579036534971635,43.60374266333126,3.1037426633312606,40.572153751257986,0.07215375125798573
ASOS_210555150,40.5,59.64462439024389,19.14462439024389,40.442700399812125,0.057299600187874944,42.0318321457921,1.5318321457921016,40.50508553314122,0.0050855331412194005
ASOS_210555150,40.5,59.64462439024389,19.14462439024389,40.225984955355685,0.27401504464431525,41.93370600228583,1.433706002285831,40.30601056052559,0.19398943947440728
ASOS_210555150,40.5,59.64462439024389,19.14462439024389,43.55790365227382,3.057903652273822,43.48890230300404,2.988902303004039,40.572153751257986,0.07215375125798573
ASOS_210555150,40.5,59.64462439024389,19.14462439024389,38.93847275895074,1.5615272410492622,41.23866411136501,0.7386641113650114,40.44261081113012,0.05738918886987676
ASOS_210555183,67.25,59.64462439024389,7.605375609756109,70.59905055157772,3.3490505515777187,66.8344064685881,0.4155935314119006,67.52460531705061,0.2746053170506144
ASOS_210555183,67.25,59.64462439024389,7.605375609756109,67.48384729789268,0.23384729789268022,66.83268994367134,0.4173100563286596,67.89205493586537,0.6420549358653744
ASOS_210555183,67.25,59.64462439024389,7.605375609756109,67.26713185343623,0.017131853436225697,66.76198848884667,0.4880115111533314,67.72854844973631,0.4785484497363086
ASOS_210555183,67.25,59.64462439024389,7.605375609756109,70.59905055035438,3.3490505503543773,66.81198332228519,0.43801667771481334,67.50571993727841,0.255719937278414
ASOS_210555183,67.25,59.64462439024389,7.605375609756109,65.9796196570313,1.270380342968707,66.70815973230297,0.541840267697026,67.95828350064502,0.7082835006450239
ASOS_209874359,52.5,59.64462439024389,7.144624390243891,55.71581072188351,3.215810721883507,51.871998972335334,0.6280010276646664,52.57012233120995,0.07012233120995148
ASOS_209874359,52.5,59.64462439024389,7.144624390243891,52.60060746819847,0.10060746819846855,51.50913681735735,0.9908631826426486,52.41484270241787,0.08515729758212842
ASOS_209874359,52.5,59.64462439024389,7.144624390243891,52.38389202374203,0.11610797625797176,51.487627725946254,1.012372274053746,52.42982494339037,0.07017505660962797
ASOS_209874359,52.5,59.64462439024389,7.144624390243891,55.715810720660166,3.2158107206601656,51.882407025649236,0.6175929743507638,52.57132024597114,0.07132024597113684
ASOS_209874359,52.5,59.64462439024389,7.144624390243891,51.09637982733708,1.4036201726629187,50.38805960701868,2.1119403929813174,52.4443459132314,0.05565408676859818
ASOS_209874625,52.5,59.64462439024389,7.144624390243891,52.83688282535947,0.3368828253594671,51.378762887690016,1.1212371123099842,52.56402616857437,0.06402616857437238
ASOS_209874625,52.5,59.64462439024389,7.144624390243891,49.72167957167443,2.7783204283255714,51.154283382842664,1.3457166171573363,52.43412701067922,0.06587298932078056
ASOS_209874625,52.5,59.64462439024389,7.144624390243891,49.50496412721799,2.9950358727820117,51.11279881367728,1.38720118632272,52.44910925165172,0.05089074834828011
ASOS_209874625,52.5,59.64462439024389,7.144624390243891,52.836882824136126,0.3368828241361257,51.34450983806453,1.155490161935468,52.56522408333556,0.06522408333555774
ASOS_209874625,52.5,59.64462439024389,7.144624390243891,48.21745193081304,4.282548069186959,49.78924539046709,2.7107546095329127,52.48020489426416,0.019795105735838092
ASOS_210223748,74.25,59.64462439024389,14.60537560975611,74.87326089239633,0.6232608923963312,72.67363424958161,1.5763657504183897,74.35287148561986,0.1028714856198576
ASOS_210223748,74.25,59.64462439024389,14.60537560975611,71.75805763871129,2.4919423612887073,72.94237971881631,1.307620281183688,74.18122901108495,0.06877098891504829
ASOS_210223748,74.25,59.64462439024389,14.60537560975611,71.54134219425484,2.708657805745162,73.03532066285173,1.2146793371482687,74.15528410370952,0.09471589629048083
ASOS_210223748,74.25,59.64462439024389,14.60537560975611,74.87326089117299,0.6232608911729898,72.71417013032331,1.5358298696766894,74.35406940038105,0.10406940038105006
ASOS_210223748,74.25,59.64462439024389,14.60537560975611,70.25382999784992,3.9961700021500803,72.81582908430218,1.4341709156978197,74.28080604371321,0.030806043713212716
ASOS_210535631,51.83,59.64462439024389,7.8146243902438925,45.44459244893024,6.385407551069761,51.61126432190353,0.21873567809646488,51.62850045719166,0.20149954280833526
ASOS_210535631,43.5,59.64462439024389,16.14462439024389,42.3293891952452,1.1706108047548014,44.392853674510846,0.892853674510846,43.492766917287106,0.00723308271289369
ASOS_210535631,43.5,59.64462439024389,16.14462439024389,42.11267375078876,1.3873262492112417,44.54853029955054,1.048530299550542,43.24848786513927,0.2515121348607323
